Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
-0.29497,2.6969,-0.24343,0.79828,-233.49,-1.5056,-0.29497,-0.62926,1.1866,-1.6971,-0.021919,-0.24442,-0.24299,-0.29497,-3413.9,-0.10691,0.37079,-0.29497,-0.24857,184.72,0.98238,-0.17606,-0.24857,-0.71613,-1.8006,-0.10691,-0.64478,-6.6409,2.6841,2.2088,-0.24857,326.23,1.1293,0.50531,-0.16358,1.3409,0.24347,-0.20677,-0.13785,0.092411,-0.53058,-0.14837,262.02,77.303,-0.49118,0.59004,160.84,-0.18268,-0.15395,0.35721,1.2068,0.88553,-46.297,-5.6409,-117.61,-0.13787,0.17381,1.0164,-0.87816,1.976,4.7217,371.2,0.98329,32.372,1
0.066628,0.83384,-0.12049,0.83482,-68.458,-0.15017,0.057749,0.15997,1.0607,0.13339,0.057749,0.079168,0.095414,0.057749,1624.4,0.2247,1.1993,0.057749,0.029408,33.408,1.0123,0.10325,0.03393,-0.15629,0.13339,0.23535,0.55768,-0.30812,4.1633,0.39355,0.029408,143.81,2.538,0.12382,0.10325,1.9867,4.1116,0.23779,0.052577,0.12093,0.11773,0.052577,96.792,63.384,0.3707,0.58842,35.435,-0.026371,-0.013429,0.73031,0.72944,0.39401,0.34112,0.60808,-1754.9,0.057218,0.49949,0.94278,0.78261,10.926,5.7585,135.58,2.6921,5.0217,0
-0.24363,0.92085,-0.50369,0.415,-330.59,-0.38536,-0.25972,0.085952,0.84148,0.079149,0.017231,-0.30165,-0.24482,-0.25972,-1631.5,-0.22371,1.086,-0.25972,-0.30865,107.37,0.68608,0.017027,-0.28953,-0.35428,0.0031019,-0.20624,0.06148,-0.78374,4.6987,1.0935,-0.28535,364.3,1.0212,0.95483,-0.021173,0.89649,2.1231,0.13086,-0.025162,0.0087626,0.43391,0.020234,151.72,44.349,-0.98423,0.29625,104.73,-0.036686,-0.043597,0.38803,0.86101,0.99807,0.12316,0.20362,-25169.0,-0.025186,-3.0781,0.98078,0.65335,3.3995,8.2302,373.47,0.97731,1.3093,1
0.1439,0.93993,0.19926,1.7708,36.797,-0.27798,0.16142,0.063909,1.7326,0.06007,0.21876,0.62447,0.11575,0.16142,1710.6,0.21337,1.0639,0.16142,0.093169,5.9105,1.0464,0.20874,0.083052,-0.11655,-0.11302,0.19473,3.6407,0.36747,2.7617,0.4551,0.11112,59.149,6.1709,1.6971,0.13745,1.7326,0.63078,0.74129,0.079332,0.63279,0.1264,0.12048,61.974,56.063,5.1288,1.6623,6.4198,0.16961,0.09789,0.48701,0.2585,0.16205,0.11078,1.3671,115.12,0.079332,2.3955,0.95376,11.341,61.755,6.5105,54.456,6.7026,3.1953,1
-0.2777,0.59839,-0.01804,0.96346,-9.913,0.0,-0.2777,0.67154,0.68808,0.40184,-0.27589,-0.56242,-0.34324,-0.2777,-924.78,-0.39469,1.6712,-0.2777,-0.40358,3.0053,0.90492,-0.27904,-0.40358,0.24438,0.31589,-0.39469,-154.37,-0.034393,3.0461,0.84781,-0.40095,140.34,2.6683,2.2017,-0.59663,1.0415,5.6271,0.48538,-0.86708,0.053582,-0.083978,-0.40553,238.31,235.31,-49.016,0.065057,1.5696,-0.32056,-0.46587,0.795,0.49376,0.37477,0.76612,0.92538,-20.06,-0.8663,-0.69106,1.2649,0.20788,121.45,1.5511,261.92,1.3936,1.3119,1
-0.18257,0.8448,-0.28995,0.5086,-164.29,-0.23909,-0.22144,0.18371,0.82539,0.1552,-0.18347,-0.37529,-0.18497,-0.22144,-2019.7,-0.18072,1.1837,-0.22144,-0.26829,71.72,0.87335,-0.18355,-0.2212,0.97396,0.13941,-0.13471,-4.8334,-0.41428,3.9073,1.0235,-0.2304,209.93,1.7956,1.2541,-0.20051,0.82539,0.96703,0.29782,-0.24293,3.2e-05,-0.24534,-0.22238,132.7,60.982,-1.1257,0.23374,55.872,-0.25232,-0.3057,0.35524,0.59006,0.55692,0.22175,0.42552,-2342.1,-0.24293,-1.1764,1.3297,0.91896,5.0893,5.9853,260.93,1.3988,1.1793,1
0.016307,0.43189,0.086434,1.2485,-1347.0,0.0,0.03258,1.3154,1.1512,0.56811,0.08719,0.093684,0.0515,0.03258,2659.0,0.13727,2.3154,0.03258,0.028301,57.086,1.2302,0.085286,0.014166,-0.062991,0.49951,0.099595,1.5617,0.15276,4.1636,0.35801,0.07574,119.64,3.1058,2.5008,0.09028,1.1512,3.021,0.65224,0.078423,0.057106,0.12855,0.074085,131.37,74.284,0.090573,0.73081,60.844,0.05858,0.050886,1.0053,0.34776,0.32197,1.0041,1.1528,1259.9,0.078423,0.028704,0.98567,0.14808,6.3939,4.9136,110.26,3.3103,2.0346,0
0.090899,0.42219,0.42654,2.0315,-1.9425,0.0,0.12159,1.3686,2.2528,0.57781,0.20533,0.29406,0.073284,0.12159,933.41,0.39104,2.3686,0.12159,0.053975,70.697,1.0917,0.17215,0.04035,0.25734,0.35986,0.31833,2.0559,2.6665,3.3282,0.17394,0.060149,71.618,5.0965,4.9916,0.14539,2.2528,46.457,0.5865,0.064539,0.076616,0.065258,0.076419,130.97,60.276,0.20832,0.97631,75.575,0.12866,0.05711,1.9897,0.4135,0.19621,3.6122,3.6665,908.08,0.064539,0.15732,0.9475,0.015039,5.1629,6.0555,66.996,5.4481,14.083,0
0.034514,0.84967,-0.089726,0.86199,-38.029,0.0,0.034514,0.17692,1.9558,0.15033,0.054097,0.053089,0.039321,0.034514,4032.6,0.090512,1.1769,0.034514,0.017647,20.079,1.4666,0.044695,0.017647,0.040163,0.034541,0.090512,2.2824,-0.2041,4.4765,0.43227,0.017647,124.56,2.9494,2.2567,0.050803,1.9716,2.269,0.34988,0.025975,0.0076656,0.32522,0.022852,103.65,83.572,0.32079,0.17316,20.481,0.0023032,0.0011776,0.65954,0.65012,0.33906,0.34195,0.7959,-2688.1,0.025992,0.2296,0.97254,1.3275,18.178,4.3675,121.33,3.0084,4.449,1
-0.14896,0.87526,-0.14094,0.41254,-387.98,-0.70392,-0.14896,0.14252,0.089025,0.12474,-0.095565,-0.62093,-1.0805,-0.14896,-3321.2,-0.1099,1.1425,-0.14896,-1.6733,5.7957,0.70273,-0.095595,-1.6733,-0.65683,-0.85289,-0.1099,-1.7902,-0.15642,3.5418,9.8316,-1.1911,473.69,0.77054,0.2112,-0.095832,0.089025,0.15355,0.76009,-1.0765,0.0,-0.68132,-1.0738,405.77,399.98,-105.38,0.40664,2.7911,-0.14837,-1.6666,0.11307,0.23991,1.2978,0.13844,0.84358,-490.73,-1.0765,-1.1942,2.579,5.0934,62.978,0.91255,983.61,0.37108,0.098804,0
0.0489,0.88367,0.21066,1.4032,32.537,0.049385,0.062752,0.13164,1.5049,0.11633,0.18509,0.12009,0.053916,0.062752,3975.3,0.091817,1.1316,0.062752,0.041699,10.619,1.692,0.16461,0.032494,0.095125,0.11227,0.076142,1.3455,0.78956,4.3872,0.51418,0.06559,141.23,2.5844,1.5282,0.15449,1.5049,2.0119,0.45899,0.10266,0.29928,0.16097,0.10938,139.9,129.28,1.1169,1.3194,11.834,0.14622,0.097167,0.82971,0.52253,0.38694,0.436,1.7203,5137.6,0.10266,0.42036,0.95916,2.9457,34.372,2.8233,126.74,2.88,5.6402,0
0.021704,0.87294,-0.0088162,0.98428,-40.876,0.0,0.021704,0.14555,1.5973,0.12706,0.047712,0.03869,0.031912,0.021704,6250.9,0.058391,1.1456,0.021704,0.013588,35.346,1.0306,0.045394,0.013588,0.088505,0.12273,0.058391,1.7454,-0.019685,3.9696,0.54206,0.02987,127.42,2.8644,1.8407,-0.0095269,1.5973,1.466,0.39819,-0.0059644,0.040522,0.38972,0.028419,120.98,85.629,0.14031,0.70854,35.136,0.016126,0.010096,0.6325,0.56095,0.34911,0.2837,0.88908,-82.197,-0.0059644,0.17081,0.98688,2.1338,10.327,4.2626,128.18,2.8475,3.5665,0
0.29048,1.1727,-0.27793,0.4879,-99.265,0.49941,0.36824,-0.23934,1.4329,-0.28067,0.36824,0.6785,0.27989,0.36824,896.74,0.40703,0.85274,0.36824,0.21593,2.8976,1.1733,0.51225,0.17033,0.72743,-0.28067,0.34073,4.3041,-0.37803,4.3883,0.6282,0.21593,166.44,2.1929,0.43682,0.51225,1.7141,0.39884,0.3493,0.30037,0.19896,0.06205,0.30037,33.563,30.665,21.456,0.46296,4.152,0.40317,0.23641,0.2258,0.54272,0.45601,-0.38175,0.4751,-6795.0,0.30212,-1.035,0.69788,-2.2445,125.97,11.903,116.16,3.1423,2.3196,0
0.13869,0.24209,0.22729,2.0666,18.411,0.56086,0.17693,3.1112,1.1649,0.75319,0.17693,0.83029,0.19266,0.17693,398.46,0.91603,4.1307,0.17693,0.15371,51.784,0.87517,0.18055,0.12049,0.69467,0.75319,0.75807,1.8271,0.40615,5.0097,0.1972,0.15371,78.714,4.6371,0.7458,0.18055,1.2969,9.5576,0.78218,0.15685,0.14473,0.035315,0.15685,129.87,78.081,0.84928,1.3002,60.322,0.13572,0.11791,1.8191,0.2131,0.21565,1.3459,1.3977,23240.0,0.14154,0.18414,0.85846,0.03849,7.0484,4.6746,67.573,5.4016,2.0569,0
-0.031475,0.62315,-0.26276,0.023301,-1211.2,-4.1588e-05,-0.031475,0.60475,0.056001,0.37685,-0.026584,-0.11699,-0.47627,-0.031475,-8527.8,-0.042801,1.6047,-0.031475,-0.56204,18.965,0.49501,-0.026579,-0.56204,-0.028258,-0.03152,-0.042801,-5.4335,-0.26442,5.0513,11.091,-0.4795,1183.5,0.31242,0.13488,-0.02697,0.057468,0.0094856,0.73096,-0.48159,0.010983,-0.95391,-0.47461,21.599,2.6347,-10.817,0.021798,12.636,-0.031382,-0.56039,0.01006,0.26903,3.2009,0.37923,0.73557,-29570.0,-0.48159,-0.083522,1.4626,0.93966,19.246,138.54,1753.5,0.20816,0.056354,1
0.000917,0.70893,0.049929,1.0891,-120.1,-0.0094912,-0.00085981,0.41057,0.93881,0.29106,0.11394,-0.0015344,0.0094496,-0.00085981,29168.0,0.012514,1.4106,-0.00085981,-0.00091585,128.45,0.90522,0.10345,0.00097676,0.010624,0.11827,0.01502,0.90113,0.12812,5.1762,0.73615,0.031487,240.73,1.5244,1.2049,0.089174,0.96813,2.3683,0.40924,0.094986,0.034066,0.20879,0.11019,229.85,101.4,0.0027755,0.62368,141.94,0.093719,0.099827,0.86085,0.56036,0.65953,0.74687,1.0501,7491.0,0.094993,0.0031505,0.88231,0.40603,2.8415,3.5997,217.86,1.6754,2.409,1
0.023591,0.9205,-0.27497,0.42935,-143.89,-0.20963,-0.008098,0.086364,1.1574,0.079498,0.042823,-0.016806,-0.0069968,-0.008098,-41490.0,-0.0087973,1.0864,-0.008098,-0.0069968,43.012,2.2448,0.041895,0.020384,0.0020144,0.0020354,0.025629,0.82275,-0.3467,4.0766,0.79458,0.031774,165.93,2.2193,1.1617,-0.049023,1.1574,0.27737,0.33366,-0.042357,0.035144,0.73239,0.036198,59.904,16.892,0.17298,0.1463,46.552,0.041895,0.036198,0.22475,0.48185,0.4506,0.10024,0.42069,-3280.1,0.084179,0.29675,0.96795,3.1971,8.486,21.608,151.96,2.4019,1.4593,1
0.066157,0.58702,0.55291,2.2826,-58.0,0.0,0.08143,0.70351,1.8536,0.41298,0.11637,0.1889,0.059604,0.08143,1939.3,0.18821,1.7035,0.08143,0.04393,162.43,1.1357,0.083046,0.03569,0.18231,0.26054,0.16219,2.377,34.545,2.5159,0.28527,0.062762,88.775,4.1115,3.0193,0.081217,1.8611,1.228,0.54254,0.043815,0.15573,0.17455,0.044802,180.54,18.112,0.080201,2.0692,169.87,0.053992,0.029128,1.6762,0.43108,0.24322,25.802,33.897,181.36,0.043815,0.16019,0.95235,0.31375,2.2471,20.153,84.885,4.2999,115.81,1
0.088671,0.82691,-0.19798,0.67115,-57.814,0.001228,0.10978,0.20925,2.8532,0.17303,0.14915,0.18234,0.038475,0.10978,2749.4,0.13276,1.2093,0.10978,0.038475,31.007,1.1817,0.15212,0.031078,0.22499,0.16749,0.10723,3.864,-0.33226,4.178,0.28495,0.050077,87.38,4.6046,3.3525,0.13214,2.9258,0.72178,0.39703,0.046314,0.031088,0.1812,0.053316,49.296,18.289,0.36583,0.43369,31.914,0.15212,0.053316,0.48864,0.60204,0.21717,0.29038,0.6663,-2983.0,0.11859,0.51247,0.87703,1.2946,11.771,19.958,77.018,4.7392,4.7883,1
-0.008735,0.71914,0.01736,1.0512,-72.221,-0.004512,-0.007645,0.39054,1.2605,0.28086,0.037958,-0.022547,0.020818,-0.007645,10003.0,0.036491,1.3905,-0.007645,-0.006065,75.209,1.0251,0.037911,-0.00693,0.009627,0.073798,0.034974,0.83133,0.026975,4.6232,0.56908,-0.005305,99.492,3.6717,1.7311,0.016633,1.2829,0.31248,0.59027,0.013195,0.007024,0.33388,0.030076,102.52,27.306,-0.033631,0.77307,76.153,0.004025,0.003193,0.49561,0.33906,0.27236,0.43641,0.91719,729.0,0.013205,-0.031101,0.97039,1.1017,4.8531,13.367,98.178,3.7177,1.9587,1
-0.0097349,0.77001,-0.16764,0.7499,-365.21,-0.14586,-0.0097349,0.29868,0.89978,0.22999,-0.0027165,-0.014524,0.027153,-0.0097349,11504.0,0.031729,1.2987,-0.0097349,-0.010819,130.66,0.67591,0.0,-0.010819,-0.11626,-0.13144,0.031729,0.0,-0.33705,3.9042,0.85404,-0.021638,393.74,0.927,0.80693,0.018091,0.89978,7.4584,0.2542,0.020106,0.1604,0.75123,0.0,160.29,29.627,-0.030224,0.26936,189.21,-0.034167,-0.037972,0.65277,0.67028,1.0787,0.46242,0.51109,-1344.6,0.30945,-0.042327,0.7121,0.10525,2.7936,12.32,271.9,1.3424,1.8091,0
0.086086,0.65377,0.3198,1.9366,36.608,0.0,0.10852,0.52959,1.7277,0.34623,0.27762,0.31784,0.079828,0.10852,1730.2,0.21096,1.5296,0.10852,0.062815,35.517,1.1219,0.24855,0.049827,0.29601,0.34563,0.17664,1.4699,0.94403,4.9197,0.32198,0.074515,91.869,4.3829,2.289,0.37111,1.7741,2.1142,0.57947,0.2148,0.29282,0.078406,0.14386,118.57,83.058,0.51206,0.78519,41.004,0.21915,0.12685,1.0114,0.34144,0.22816,1.0221,1.7106,26580.0,0.2148,0.24864,0.84352,0.67366,10.277,4.3945,72.135,5.0599,5.1,1
0.05311,0.19391,0.17875,2.1586,112.56,0.21648,0.065498,4.1571,0.47263,0.80609,0.069772,0.42455,0.20298,0.065498,737.76,0.49474,5.1571,0.065498,0.13858,43.735,0.92452,0.063771,0.11237,0.29503,0.42376,0.43085,14.92,0.26801,5.5768,0.10766,0.14146,138.69,2.6669,2.1218,0.066606,0.48121,232.72,0.80728,0.14093,0.9465,0.068611,0.13493,144.42,100.68,0.93782,1.3136,50.24,0.033335,0.07053,1.7175,0.15428,0.37497,1.2086,1.2104,67458.0,0.14093,0.065886,0.855,0.001473,8.3457,3.6252,119.14,3.0635,0.70863,1
-0.017269,0.6195,-0.031699,0.89704,2497.1,-0.000208,-0.01744,0.6142,0.67486,0.3805,-0.000482,-0.056646,-0.004201,-0.01744,-79763.0,-0.004576,1.6142,-0.01744,-0.025842,67.164,1.1062,-0.003019,-0.025589,0.011039,0.37333,-0.0043,-0.17805,-0.043794,5.4665,0.88559,-0.000714,230.74,1.6122,0.80123,-0.006302,0.67486,0.71505,0.59306,-0.009338,0.076227,1.7824,-0.004474,136.68,69.512,-0.13906,0.49368,91.317,-0.017624,-0.026115,0.4458,0.30787,0.62026,0.52568,0.81934,-9281.0,0.27834,-0.045385,0.76063,0.55863,5.4345,5.2509,166.51,2.192,0.93235,0
0.74793,0.44388,0.18106,1.6762,8.1644,-1.5134,0.76123,1.2527,7.6226,0.55604,0.76308,2.843,0.14058,0.76123,151.2,2.4141,2.2529,0.76123,0.099866,1.5483,1.1642,0.75463,0.098121,0.11982,-0.76555,2.3841,407.86,0.32854,2.055,0.044211,0.099947,14.9,25.651,15.473,1.0637,7.631,2.3635,0.73225,0.13955,0.39914,0.013894,0.098999,16.373,14.825,23.131,0.51991,1.7994,0.44432,0.05829,1.0111,0.26775,0.040823,1.009,1.3287,20.55,0.13953,1.3451,0.90001,0.31691,235.74,24.62,12.821,28.469,13.831,1
0.038258,0.45104,0.14956,1.3326,-16.56,0.27824,0.052644,1.0815,0.92747,0.48778,0.052644,0.11707,0.083079,0.052644,1749.3,0.20865,2.2171,0.052644,0.046473,59.685,0.75916,-0.067455,0.033773,0.35482,0.48778,0.17676,-0.55228,0.37317,4.3777,0.39297,0.046473,134.38,2.7162,-0.14956,-0.067455,1.2991,301.99,0.48915,-0.059548,0.054438,-0.5706,-0.059548,185.19,125.5,0.20654,0.92066,55.356,-0.10892,-0.096154,1.3285,0.44967,0.36816,1.2171,1.2205,3568.6,-0.078204,0.078432,1.0782,0.0028104,6.1154,2.9083,144.89,2.5192,2.8265,0
-0.082601,0.90301,-0.053278,0.93688,-77.941,-0.0033507,-0.082912,0.10732,2.4243,0.096912,-0.049144,-0.098222,-0.014685,-0.082912,-9258.4,-0.039424,1.1074,-0.082912,-0.034201,71.644,0.87191,-0.049179,-0.034072,-0.055142,-0.053278,-0.039079,-1.4564,-0.25474,4.1091,0.37247,-0.026803,123.86,2.9515,2.759,-0.063334,2.4423,167.56,0.098792,-0.026125,9.214e-05,-16.125,-0.020286,119.06,47.415,-0.17359,0.56381,69.713,-0.096491,-0.039802,0.8758,0.84413,0.33882,0.46337,0.47236,-685.0,-0.026116,-0.85233,1.0201,0.019398,5.0946,7.698,127.09,2.8719,11.591,1
